network, data_set, data_set_size, num_processes, time_elapsed
bnet-sprinkler, sprinkler-uniform-, 3900, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 3900, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 3900, 2, 0.17
bnet-sprinkler, sprinkler-uniform-, 3900, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 4000, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 4000, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 4000, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 4000, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 4000, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 4000, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 4000, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 4000, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 4000, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 4000, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 4100, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 4100, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 4100, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 4100, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 4100, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 4100, 2, 0.17
bnet-sprinkler, sprinkler-uniform-, 4100, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 4100, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 4100, 2, 0.25
bnet-sprinkler, sprinkler-uniform-, 4100, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 4200, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 4200, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 4200, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 4200, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 4200, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 4200, 2, 0.16
bnet-sprinkler, sprinkler-uniform-, 4200, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 4200, 2, 0.16
bnet-sprinkler, sprinkler-uniform-, 4200, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 4200, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 4300, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 4300, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 4300, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 4300, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 4300, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 4300, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 4300, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 4300, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 4300, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 4300, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 4400, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 4400, 2, 0.16
bnet-sprinkler, sprinkler-uniform-, 4400, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 4400, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 4400, 2, 0.1
bnet-sprinkler, sprinkler-uniform-, 4400, 2, 0.17
bnet-sprinkler, sprinkler-uniform-, 4400, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 4400, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 4400, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 4400, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 4500, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 4500, 2, 0.16
bnet-sprinkler, sprinkler-uniform-, 4500, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 4500, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 4500, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 4500, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 4500, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 4500, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 4500, 2, 0.26
bnet-sprinkler, sprinkler-uniform-, 4500, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 4600, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 4600, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 4600, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 4600, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 4600, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 4600, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 4600, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 4600, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 4600, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 4600, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 4700, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 4700, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 4700, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 4700, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 4700, 2, 0.17
bnet-sprinkler, sprinkler-uniform-, 4700, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 4700, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 4700, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 4700, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 4700, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 4800, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 4800, 2, 0.1
bnet-sprinkler, sprinkler-uniform-, 4800, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 4800, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 4800, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 4800, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 4800, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 4800, 2, 0.23
bnet-sprinkler, sprinkler-uniform-, 4800, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 4800, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 4900, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 4900, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 4900, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 4900, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 4900, 2, 0.1
bnet-sprinkler, sprinkler-uniform-, 4900, 2, 0.25
bnet-sprinkler, sprinkler-uniform-, 4900, 2, 0.16
bnet-sprinkler, sprinkler-uniform-, 4900, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 4900, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 4900, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 5000, 2, 0.1
bnet-sprinkler, sprinkler-uniform-, 5000, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 5000, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 5000, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 5000, 2, 0.1
bnet-sprinkler, sprinkler-uniform-, 5000, 2, 0.1
bnet-sprinkler, sprinkler-uniform-, 5000, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 5000, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 5000, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 5000, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 5100, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 5100, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 5100, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 5100, 2, 0.17
bnet-sprinkler, sprinkler-uniform-, 5100, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 5100, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 5100, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 5100, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 5100, 2, 0.23
bnet-sprinkler, sprinkler-uniform-, 5100, 2, 0.1
bnet-sprinkler, sprinkler-uniform-, 5200, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 5200, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 5200, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 5200, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 5200, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 5200, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 5200, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 5200, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 5200, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 5200, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 5300, 2, 0.23
bnet-sprinkler, sprinkler-uniform-, 5300, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 5300, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 5300, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 5300, 2, 0.16
bnet-sprinkler, sprinkler-uniform-, 5300, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 5300, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 5300, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 5300, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 5300, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 5400, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 5400, 2, 0.17
bnet-sprinkler, sprinkler-uniform-, 5400, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 5400, 2, 0.23
bnet-sprinkler, sprinkler-uniform-, 5400, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 5400, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 5400, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 5400, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 5400, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 5400, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 5500, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 5500, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 5500, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 5500, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 5500, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 5500, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 5500, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 5500, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 5500, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 5500, 2, 0.23
bnet-sprinkler, sprinkler-uniform-, 5600, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 5600, 2, 0.23
bnet-sprinkler, sprinkler-uniform-, 5600, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 5600, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 5600, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 5600, 2, 0.32
bnet-sprinkler, sprinkler-uniform-, 5600, 2, 0.23
bnet-sprinkler, sprinkler-uniform-, 5600, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 5600, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 5600, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 5700, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 5700, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 5700, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 5700, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 5700, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 5700, 2, 0.1
bnet-sprinkler, sprinkler-uniform-, 5700, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 5700, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 5700, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 5700, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 5800, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 5800, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 5800, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 5800, 2, 0.24
bnet-sprinkler, sprinkler-uniform-, 5800, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 5800, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 5800, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 5800, 2, 0.09
bnet-sprinkler, sprinkler-uniform-, 5800, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 5800, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 5900, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 5900, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 5900, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 5900, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 5900, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 5900, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 5900, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 5900, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 5900, 2, 0.16
bnet-sprinkler, sprinkler-uniform-, 5900, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 6000, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 6000, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 6000, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 6000, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 6000, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 6000, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 6000, 2, 0.16
bnet-sprinkler, sprinkler-uniform-, 6000, 2, 0.17
bnet-sprinkler, sprinkler-uniform-, 6000, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 6000, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 6100, 2, 0.27
bnet-sprinkler, sprinkler-uniform-, 6100, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 6100, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 6100, 2, 0.17
bnet-sprinkler, sprinkler-uniform-, 6100, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 6100, 2, 0.17
bnet-sprinkler, sprinkler-uniform-, 6100, 2, 0.23
bnet-sprinkler, sprinkler-uniform-, 6100, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 6100, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 6100, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 6200, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 6200, 2, 0.16
bnet-sprinkler, sprinkler-uniform-, 6200, 2, 0.16
bnet-sprinkler, sprinkler-uniform-, 6200, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 6200, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 6200, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 6200, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 6200, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 6200, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 6200, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 6300, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 6300, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 6300, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 6300, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 6300, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 6300, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 6300, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 6300, 2, 0.16
bnet-sprinkler, sprinkler-uniform-, 6300, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 6300, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 6400, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 6400, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 6400, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 6400, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 6400, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 6400, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 6400, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 6400, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 6400, 2, 0.1
bnet-sprinkler, sprinkler-uniform-, 6400, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 6500, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 6500, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 6500, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 6500, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 6500, 2, 0.25
bnet-sprinkler, sprinkler-uniform-, 6500, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 6500, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 6500, 2, 0.27
bnet-sprinkler, sprinkler-uniform-, 6500, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 6500, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 6600, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 6600, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 6600, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 6600, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 6600, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 6600, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 6600, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 6600, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 6600, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 6600, 2, 0.1
bnet-sprinkler, sprinkler-uniform-, 6700, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 6700, 2, 0.16
bnet-sprinkler, sprinkler-uniform-, 6700, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 6700, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 6700, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 6700, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 6700, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 6700, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 6700, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 6700, 2, 0.23
bnet-sprinkler, sprinkler-uniform-, 6800, 2, 0.17
bnet-sprinkler, sprinkler-uniform-, 6800, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 6800, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 6800, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 6800, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 6800, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 6800, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 6800, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 6800, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 6800, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 6900, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 6900, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 6900, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 6900, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 6900, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 6900, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 6900, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 6900, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 6900, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 6900, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 7000, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 7000, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 7000, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 7000, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 7000, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 7000, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 7000, 2, 0.1
bnet-sprinkler, sprinkler-uniform-, 7000, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 7000, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 7000, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 7100, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 7100, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 7100, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 7100, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 7100, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 7100, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 7100, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 7100, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 7100, 2, 0.11
bnet-sprinkler, sprinkler-uniform-, 7100, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 7200, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 7200, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 7200, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 7200, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 7200, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 7200, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 7200, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 7200, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 7200, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 7200, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 7300, 2, 0.16
bnet-sprinkler, sprinkler-uniform-, 7300, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 7300, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 7300, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 7300, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 7300, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 7300, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 7300, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 7300, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 7300, 2, 0.16
bnet-sprinkler, sprinkler-uniform-, 7400, 2, 0.23
bnet-sprinkler, sprinkler-uniform-, 7400, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 7400, 2, 0.16
bnet-sprinkler, sprinkler-uniform-, 7400, 2, 0.23
bnet-sprinkler, sprinkler-uniform-, 7400, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 7400, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 7400, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 7400, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 7400, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 7400, 2, 0.17
bnet-sprinkler, sprinkler-uniform-, 7500, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 7500, 2, 0.24
bnet-sprinkler, sprinkler-uniform-, 7500, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 7500, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 7500, 2, 0.17
bnet-sprinkler, sprinkler-uniform-, 7500, 2, 0.26
bnet-sprinkler, sprinkler-uniform-, 7500, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 7500, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 7500, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 7500, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 7600, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 7600, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 7600, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 7600, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 7600, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 7600, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 7600, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 7600, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 7600, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 7600, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 7700, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 7700, 2, 0.17
bnet-sprinkler, sprinkler-uniform-, 7700, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 7700, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 7700, 2, 0.1
bnet-sprinkler, sprinkler-uniform-, 7700, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 7700, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 7700, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 7700, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 7700, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 7800, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 7800, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 7800, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 7800, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 7800, 2, 0.17
bnet-sprinkler, sprinkler-uniform-, 7800, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 7800, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 7800, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 7800, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 7800, 2, 0.13
bnet-sprinkler, sprinkler-uniform-, 7900, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 7900, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 7900, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 7900, 2, 0.16
bnet-sprinkler, sprinkler-uniform-, 7900, 2, 0.14
bnet-sprinkler, sprinkler-uniform-, 7900, 2, 0.23
bnet-sprinkler, sprinkler-uniform-, 7900, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 7900, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 7900, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 7900, 2, 0.21
bnet-sprinkler, sprinkler-uniform-, 8000, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 8000, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 8000, 2, 0.19
bnet-sprinkler, sprinkler-uniform-, 8000, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 8000, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 8000, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 8000, 2, 0.1
bnet-sprinkler, sprinkler-uniform-, 8000, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 8000, 2, 0.27
bnet-sprinkler, sprinkler-uniform-, 8000, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 8100, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 8100, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 8100, 2, 0.12
bnet-sprinkler, sprinkler-uniform-, 8100, 2, 0.17
bnet-sprinkler, sprinkler-uniform-, 8100, 2, 0.22
bnet-sprinkler, sprinkler-uniform-, 8100, 2, 0.15
bnet-sprinkler, sprinkler-uniform-, 8100, 2, 0.18
bnet-sprinkler, sprinkler-uniform-, 8100, 2, 0.2
bnet-sprinkler, sprinkler-uniform-, 8100, 2, 0.12
